Year,Transaction Type,Make Name,Model Name,Body Shape Name,Transactions
2017,Registration New Business,DATSUN,280ZX,COUPE,11
2017,Registration New Business,DATSUN,280ZX,HATCHBACK,1
2017,Registration New Business,DATSUN,521,UTILITY,1
2017,Registration New Business,DATSUN,620,UTILITY,1
2017,Registration New Business,DATSUN,720,DUAL CAB,3
2017,Registration New Business,DATSUN,720,UTILITY,16
2017,Registration New Business,DATSUN,BLUEBIRD,SEDAN,4
2017,Registration New Business,DATSUN,BLUEBIRD,WAGON,1
2017,Registration New Business,DATSUN,FAIRLADY,COUPE,1
2017,Registration New Business,DATSUN,FORK LIFT,MOBILE MACH/EQUIP,1
2017,Registration New Business,DATSUN,HOMER,UTILITY,2
2017,Registration New Business,DATSUN,P510,SEDAN,1
2017,Registration New Business,DATSUN,PATROL,UTILITY,2
2017,Registration New Business,DATSUN,PATROL,WAGON,3
2017,Registration New Business,DATSUN,SKYLINE,SEDAN,1
2017,Registration New Business,DATSUN,STANZA,HATCHBACK,1
2017,Registration New Business,DATSUN,STANZA,SEDAN,4
2017,Registration New Business,DATSUN,SUNNY,PANEL VAN,1
2017,Registration New Business,DATSUN,SUNNY,SEDAN,4
2017,Registration New Business,DENNIS EAGLE,ELITE 2,TRUCK,33
2017,Registration New Business,DODGE,108,UTILITY,1
2017,Registration New Business,DODGE,1918 SERIES,SEDAN,1
2017,Registration New Business,DODGE,1924 SERIES,UTILITY,1
2017,Registration New Business,DODGE,1937 SERIES,UTILITY,1
2017,Registration New Business,DODGE,1940 SERIES,PANEL VAN,1
2017,Registration New Business,DODGE,329,TRUCK,1
2017,Registration New Business,DODGE,353,TRAY TRUCK,1
2017,Registration New Business,DODGE,353,TRUCK,1
2017,Registration New Business,DODGE,400,TRAY TRUCK,1
2017,Registration New Business,DODGE,650,TRUCK,1
2017,Registration New Business,DODGE,AT4,TRUCK,1
2017,Registration New Business,DODGE,AT4,UTILITY,5
2017,Registration New Business,DODGE,AT4,WAGON,1
2017,Registration New Business,DODGE,AVENGER,SEDAN,11
2017,Registration New Business,DODGE,B200,VAN,1
2017,Registration New Business,DODGE,CALIBER,HATCHBACK,53
2017,Registration New Business,DODGE,CALIBER,SEDAN,1
2017,Registration New Business,DODGE,CALIBER,WAGON,38
2017,Registration New Business,DODGE,CHALLENGER,COUPE,17
2017,Registration New Business,DODGE,CHARGER,COUPE,3
2017,Registration New Business,DODGE,CORONET,COUPE,1
2017,Registration New Business,DODGE,CORONET,WAGON,1
2017,Registration New Business,DODGE,D100,UTILITY,3
2017,Registration New Business,DODGE,D12T,SEDAN,1
2017,Registration New Business,DODGE,D150,UTILITY,1
2017,Registration New Business,DODGE,D24,COUPE,4
2017,Registration New Business,DODGE,D3F,TRUCK,1
2017,Registration New Business,DODGE,D5N,TIP TRUCK,1
2017,Registration New Business,DODGE,D5N,TRAY TRUCK,1
2017,Registration New Business,DODGE,D5N,TRUCK,2
2017,Registration New Business,DODGE,D5N,TRUK BASED MOTORHOME,1
2017,Registration New Business,DODGE,D5N,UTILITY,2
2017,Registration New Business,DODGE,D8,UTILITY,1
2017,Registration New Business,DODGE,D9,CONVERTIBLE,1
2017,Registration New Business,DODGE,DART,COUPE,6
2017,Registration New Business,DODGE,DELUXE (HOT ROD),HEARSE,1
2017,Registration New Business,DODGE,DEMON,COUPE,1
2017,Registration New Business,DODGE,DG108,UTILITY,1
2017,Registration New Business,DODGE,DU SERIES,SEDAN,1
2017,Registration New Business,DODGE,JOURNEY,WAGON,148
2017,Registration New Business,DODGE,NITRO,MINIBUS,1
2017,Registration New Business,DODGE,NITRO,WAGON,113
2017,Registration New Business,DODGE,PHOENIX,SEDAN,10
2017,Registration New Business,DODGE,PICKUP,UTILITY,3
2017,Registration New Business,DODGE,POLARA,COUPE,3
2017,Registration New Business,DODGE,PRONTO,TRUK BASED MOTORHOME,1
2017,Registration New Business,DODGE,RAM 1500,DUAL CAB,6
2017,Registration New Business,DODGE,RAM 1500,UTILITY,2
2017,Registration New Business,DODGE,RAM 2500,DUAL CAB,38
2017,Registration New Business,DODGE,RAM 2500,UTILITY,16
2017,Registration New Business,DODGE,RAM 3500,DUAL CAB,13
2017,Registration New Business,DODGE,RAM 3500,UTILITY,1
2017,Registration New Business,DODGE,RAM SERIES (IMPORT),DUAL CAB,55
2017,Registration New Business,DODGE,RAM SERIES (IMPORT),PANEL VAN,1
2017,Registration New Business,DODGE,RAM SERIES (IMPORT),UTILITY,20
2017,Registration New Business,DODGE,RAM SERIES (IMPORT),WAGON,2
2017,Registration New Business,DODGE,RAM5500,VAN,1
2017,Registration New Business,DODGE,ROADSTER,COUPE,1
2017,Registration New Business,DODGE,SIX,SEDAN,1
2017,Registration New Business,DODGE,TOURER,SEDAN,2
2017,Registration New Business,DODGE,VC SERIES,UTILITY,1
2017,Registration New Business,DODGE,VIPER,ROADSTER,1
2017,Registration New Business,DODGE,VJ SERIES,UTILITY,1
2017,Registration New Business,DODGE,WC10,WAGON,1
2017,Registration New Business,EUNOS,30X,COUPE,10
2017,Registration New Business,EUNOS,500,SEDAN,5
2017,Registration New Business,EUNOS,800,SEDAN,1
2017,Registration New Business,EUNOS,ROADSTER,ROADSTER,2
2017,Registration New Business,FERRARI,250,COUPE,1
2017,Registration New Business,FERRARI,308,COUPE,1
2017,Registration New Business,FERRARI,308 GT4,COUPE,1
2017,Registration New Business,FERRARI,328,COUPE,3
2017,Registration New Business,FERRARI,348,COUPE,1
2017,Registration New Business,FERRARI,360,CONVERTIBLE,5
2017,Registration New Business,FERRARI,360,COUPE,6
2017,Registration New Business,FERRARI,365,COUPE,2
2017,Registration New Business,FERRARI,458,COUPE,2
2017,Registration New Business,FERRARI,458,ROADSTER,1
2017,Registration New Business,FERRARI,488 GTB,COUPE,19
2017,Registration New Business,FERRARI,488 SPIDER,ROADSTER,1
2017,Registration New Business,FERRARI,512 TR,ROADSTER,1
2017,Registration New Business,FERRARI,512M,COUPE,1
2017,Registration New Business,FERRARI,550,COUPE,1
2017,Registration New Business,FERRARI,599 SERIES,COUPE,1
2017,Registration New Business,FERRARI,BERLINETTA,COUPE,2
2017,Registration New Business,FERRARI,CALIFORNIA,CONVERTIBLE,10
2017,Registration New Business,FERRARI,DINO,COUPE,2
2017,Registration New Business,FERRARI,F355,COUPE,1
2017,Registration New Business,FERRARI,F360,COUPE,1
2017,Registration New Business,FERRARI,F430,CONVERTIBLE,2
2017,Registration New Business,FERRARI,F430,COUPE,4
2017,Registration New Business,FERRARI,GTC4LUSSO,HATCHBACK,4
2017,Registration New Business,FERRARI,MONDIAL,COUPE,2
2017,Registration New Business,FERRARI,TESTAROSSA,COUPE,3
2017,Registration New Business,FIAT,124,COUPE,5
2017,Registration New Business,FIAT,130,TRAY TRUCK,1
2017,Registration New Business,FIAT,131,SEDAN,1
2017,Registration New Business,FIAT,1500,SEDAN,2
2017,Registration New Business,FIAT,20V TURBO,COUPE,1
2017,Registration New Business,FIAT,2300,SEDAN,1
2017,Registration New Business,FIAT,500 POP,CONVERTIBLE,2
2017,Registration New Business,FIAT,500 POP,COUPE,1
2017,Registration New Business,FIAT,500 POP,HATCHBACK,18
2017,Registration New Business,FIAT,500 SERIES,CONVERTIBLE,10
2017,Registration New Business,FIAT,500 SERIES,COUPE,3
2017,Registration New Business,FIAT,500 SERIES,HATCHBACK,153
2017,Registration New Business,FIAT,500 SERIES,SEDAN,1
2017,Registration New Business,FIAT,500C,CONVERTIBLE,18
2017,Registration New Business,FIAT,500X,HATCHBACK,89
2017,Registration New Business,FIAT,501 SERIES,SEDAN,1
2017,Registration New Business,FIAT,850,COUPE,1
2017,Registration New Business,FIAT,ABARTH,CONVERTIBLE,19
2017,Registration New Business,FIAT,ABARTH,HATCHBACK,16
2017,Registration New Business,FIAT,ABARTH,ROADSTER,1
2017,Registration New Business,FIAT,ARGENTA,SEDAN,1
2017,Registration New Business,FIAT,CONVERTIBLE,CONVERTIBLE,1
2017,Registration New Business,FIAT,DOBLO,VAN,31
2017,Registration New Business,FIAT,DOBLO,WAGON,1
2017,Registration New Business,FIAT,DUCATO,CAMPERVAN,161
2017,Registration New Business,FIAT,DUCATO,PANTECHNICON VAN,1
2017,Registration New Business,FIAT,DUCATO,TRUCK CAB'N'CHASSIS,3
2017,Registration New Business,FIAT,DUCATO,TRUK BASED MOTORHOME,65
2017,Registration New Business,FIAT,DUCATO,UTE CAB'N'CHASSIS,1
2017,Registration New Business,FIAT,DUCATO,UTILITY,2
2017,Registration New Business,FIAT,DUCATO,VAN,141
2017,Registration New Business,FIAT,DUCATO,WAGON,1
2017,Registration New Business,FIAT,DUCATO II SERIES,CAMPERVAN,39
2017,Registration New Business,FIAT,DUCATO II SERIES,TRUK BASED MOTORHOME,7
2017,Registration New Business,FIAT,DUCATO II SERIES,VAN,2
2017,Registration New Business,FIAT,FREEMONT,WAGON,45
2017,Registration New Business,FIAT,OVATION,CAMPERVAN,4
2017,Registration New Business,FIAT,PANDA,HATCHBACK,1
2017,Registration New Business,FIAT,PUNTO,HATCHBACK,36
2017,Registration New Business,FIAT,PUNTO,SEDAN,2
2017,Registration New Business,FIAT,RITMO,HATCHBACK,8
2017,Registration New Business,FIAT,SCUDO,VAN,17
2017,Registration New Business,FIAT,SPIDER,CONVERTIBLE,3
2017,Registration New Business,FIAT,SPRAY UNIT ELVAT E/D,SPRAY UNIT ELEVATED,1
2017,Registration New Business,FIAT,TRACTOR,TRACTOR,39
2017,Registration New Business,FIAT,TRAKKA TORINO,CAMPERVAN,3
2017,Registration New Business,FIAT,X-19,COUPE,3
2017,Registration New Business,FORD,1932 SERIES,STREET ROD UTILITY,1
2017,Registration New Business,FORD,1934 SERIES,COUPE,2
2017,Registration New Business,FORD,1934 SERIES,SEDAN,1
2017,Registration New Business,FORD,1934 SERIES,STREET ROD,1
2017,Registration New Business,FORD,1939 SERIES,UTILITY,1
2017,Registration New Business,FORD,1941 SERIES,TRUCK,1
2017,Registration New Business,FORD,32,ROADSTER,1
2017,Registration New Business,FORD,34 COUPE,COUPE,2
2017,Registration New Business,FORD,3W,COUPE,1
2017,Registration New Business,FORD,40A,ROADSTER,1
2017,Registration New Business,FORD,68,UTILITY,1
2017,Registration New Business,FORD,A SERIES,CONVERTIBLE,1
2017,Registration New Business,FORD,A SERIES,COUPE,2
2017,Registration New Business,FORD,A SERIES,ROADSTER,1
2017,Registration New Business,FORD,A TOURER,STREET ROD,1
2017,Registration New Business,FORD,A TOURER,TOURER,1
2017,Registration New Business,FORD,AEROMAX,PRIME MOVER,7
2017,Registration New Business,FORD,AEROMAX,TIP TRUCK,4
2017,Registration New Business,FORD,ANGLIA,COUPE,4
2017,Registration New Business,FORD,ANGLIA,SEDAN,4
2017,Registration New Business,FORD,ANGLIA,TOURER,2
2017,Registration New Business,FORD,ANSAIR,TRUK BASED MOTORHOME,1
2017,Registration New Business,FORD,ATM UP TO 1.02T,BOX TRAILER,1
2017,Registration New Business,FORD,B SERIES,STREET ROD UTILITY,1
2017,Registration New Business,FORD,B SERIES,UTILITY,3
2017,Registration New Business,FORD,BLITZ,UTILITY,2
2017,Registration New Business,FORD,BRONCO,DUAL CAB,1
2017,Registration New Business,FORD,BRONCO,WAGON,13
2017,Registration New Business,FORD,C SERIES,UTILITY,1
2017,Registration New Business,FORD,CAPRI,CONVERTIBLE,57
2017,Registration New Business,FORD,CAPRI,COUPE,24
2017,Registration New Business,FORD,CAPRI,SEDAN,3
2017,Registration New Business,FORD,CAPRI,SOFT TOP,2
2017,Registration New Business,FORD,CAPRI RALLY,COUPE,1
2017,Registration New Business,FORD,CARGO,HORSE FLOAT TRUCK,1
2017,Registration New Business,FORD,CARGO,PRIME MOVER,1
2017,Registration New Business,FORD,CARGO,TANKER TRUCK,1
2017,Registration New Business,FORD,CARGO,TIP TRUCK,5
2017,Registration New Business,FORD,CARGO,TRAY TRUCK,4
2017,Registration New Business,FORD,CARGO,TRUCK,3
2017,Registration New Business,FORD,CLUB COUPE,COUPE,1
2017,Registration New Business,FORD,CONSUL,SEDAN,1
2017,Registration New Business,FORD,CONSUL,WAGON,1
2017,Registration New Business,FORD,CORSAIR,SEDAN,6
2017,Registration New Business,FORD,CORTINA,COUPE,8
2017,Registration New Business,FORD,CORTINA,SEDAN,45
2017,Registration New Business,FORD,CORTINA,WAGON,7
2017,Registration New Business,FORD,COUGAR,COUPE,13
2017,Registration New Business,FORD,COUGAR,HATCHBACK,7
2017,Registration New Business,FORD,COUPE,COUPE,10
2017,Registration New Business,FORD,COUPE,STREET ROD,5
2017,Registration New Business,FORD,COURIER,DUAL CAB,501
2017,Registration New Business,FORD,COURIER,UTE CAB'N'CHASSIS,24
2017,Registration New Business,FORD,COURIER,UTILITY,818
2017,Registration New Business,FORD,CUSTOM,SEDAN,2
2017,Registration New Business,FORD,CUSTOMLINE,COUPE,1
2017,Registration New Business,FORD,CUSTOMLINE,SEDAN,6
2017,Registration New Business,FORD,D SERIES,TRAY TRUCK,1
2017,Registration New Business,FORD,D SERIES,TRUCK,2
2017,Registration New Business,FORD,D400,TRUCK,1
2017,Registration New Business,FORD,DELIVERY,STREET ROD,1
2017,Registration New Business,FORD,DELUX,COUPE,4
2017,Registration New Business,FORD,DELUX,SEDAN,1
2017,Registration New Business,FORD,ECONOLINE,WAGON,1
2017,Registration New Business,FORD,ECONOVAN,CAMPERVAN,10
2017,Registration New Business,FORD,ECONOVAN,MINIBUS,3
2017,Registration New Business,FORD,ECONOVAN,TRAY TRUCK,1
2017,Registration New Business,FORD,ECONOVAN,UTE CAB'N'CHASSIS,1
2017,Registration New Business,FORD,ECONOVAN,UTILITY,12
2017,Registration New Business,FORD,ECONOVAN,VAN,246
2017,Registration New Business,FORD,ECONOVAN,WAGON,8
2017,Registration New Business,FORD,ECOSPORT,WAGON,423
2017,Registration New Business,FORD,ESCAPE,WAGON,1249
2017,Registration New Business,FORD,ESCORT,COUPE,18
2017,Registration New Business,FORD,ESCORT,PANEL VAN,4
2017,Registration New Business,FORD,ESCORT,SEDAN,34
2017,Registration New Business,FORD,ESCORT,VAN,2
2017,Registration New Business,FORD,EVEREST,WAGON,1009
2017,Registration New Business,FORD,EXCURSION LIMOUSINE,BUS,1
2017,Registration New Business,FORD,EXPLORER,WAGON,239
2017,Registration New Business,FORD,F SERIES,DUAL CAB,2
2017,Registration New Business,FORD,F SERIES,UTILITY,1
2017,Registration New Business,FORD,F-1,UTILITY,8
2017,Registration New Business,FORD,F-450,DUAL CAB,1
2017,Registration New Business,FORD,F-450,TRAY TRUCK,1
2017,Registration New Business,FORD,F-450,UTILITY,2
2017,Registration New Business,FORD,F100,DUAL CAB,1
2017,Registration New Business,FORD,F100,PANEL VAN,3
2017,Registration New Business,FORD,F100,UTILITY,223
2017,Registration New Business,FORD,F100,WAGON,2
2017,Registration New Business,FORD,F150,DUAL CAB,39
2017,Registration New Business,FORD,F150,UTILITY,70
2017,Registration New Business,FORD,F150,VAN,3
2017,Registration New Business,FORD,F2,UTILITY,2
2017,Registration New Business,FORD,F250,DUAL CAB,86
2017,Registration New Business,FORD,F250,PANEL VAN,1
2017,Registration New Business,FORD,F250,UTE CAB'N'CHASSIS,1
2017,Registration New Business,FORD,F250,UTILITY,112
2017,Registration New Business,FORD,F250,VAN,1
2017,Registration New Business,FORD,F350,DUAL CAB,19
2017,Registration New Business,FORD,F350,TOW TRUCK,3
2017,Registration New Business,FORD,F350,TRAY TRUCK,5
2017,Registration New Business,FORD,F350,TRUCK,8
2017,Registration New Business,FORD,F350,TRUCK CAB'N'CHASSIS,1
2017,Registration New Business,FORD,F350,TRUK BASED MOTORHOME,1
2017,Registration New Business,FORD,F350,UTILITY,39
2017,Registration New Business,FORD,F500,TRUCK,1
2017,Registration New Business,FORD,F550,TIP TRUCK,1
2017,Registration New Business,FORD,F600,TIP TRUCK,1
2017,Registration New Business,FORD,F600,TRUCK,1
2017,Registration New Business,FORD,F600,TRUCK CAB'N'CHASSIS,1
2017,Registration New Business,FORD,F650,DUAL CAB,1
2017,Registration New Business,FORD,FAIRLANE,COUPE,4
2017,Registration New Business,FORD,FAIRLANE,MINIBUS,1
2017,Registration New Business,FORD,FAIRLANE,SEDAN,464
2017,Registration New Business,FORD,FAIRLANE,STRETCH LIMOUSINE,3
2017,Registration New Business,FORD,FAIRLANE,WAGON,5
2017,Registration New Business,FORD,FAIRMONT,SEDAN,181
2017,Registration New Business,FORD,FAIRMONT,WAGON,2
2017,Registration New Business,FORD,FAIRMONT 1965-1988,COUPE,5
2017,Registration New Business,FORD,FAIRMONT 1965-1988,SEDAN,63
2017,Registration New Business,FORD,FAIRMONT 1965-1988,WAGON,5
2017,Registration New Business,FORD,FALCON,CONVERTIBLE,1
2017,Registration New Business,FORD,FALCON,COUPE,57
2017,Registration New Business,FORD,FALCON,HEARSE,6
2017,Registration New Business,FORD,FALCON,PANEL VAN,39
2017,Registration New Business,FORD,FALCON,SEDAN,8589
2017,Registration New Business,FORD,FALCON,STRETCH LIMOUSINE,1
2017,Registration New Business,FORD,FALCON,TRAY TRUCK,4
2017,Registration New Business,FORD,FALCON,UTE CAB'N'CHASSIS,27
2017,Registration New Business,FORD,FALCON,UTILITY,4130
2017,Registration New Business,FORD,FALCON,VAN,12
2017,Registration New Business,FORD,FALCON,WAGON,1298
2017,Registration New Business,FORD,FESTIVA,HATCHBACK,697
2017,Registration New Business,FORD,FESTIVA,SEDAN,35
2017,Registration New Business,FORD,FIESTA,HATCHBACK,1481
2017,Registration New Business,FORD,FIESTA,SEDAN,50
2017,Registration New Business,FORD,FOCUS,CONVERTIBLE,8
2017,Registration New Business,FORD,FOCUS,COUPE,6
2017,Registration New Business,FORD,FOCUS,HATCHBACK,2568
2017,Registration New Business,FORD,FOCUS,PANEL VAN,2
2017,Registration New Business,FORD,FOCUS,SEDAN,708
2017,Registration New Business,FORD,FREDA,CAMPERVAN,3
2017,Registration New Business,FORD,FUTURA PRE 1975,SEDAN,1
2017,Registration New Business,FORD,GALAXIE,COUPE,2
2017,Registration New Business,FORD,GALAXIE,SEDAN,1
2017,Registration New Business,FORD,GALAXY,CONVERTIBLE,2
2017,Registration New Business,FORD,GALAXY,COUPE,10
2017,Registration New Business,FORD,GALAXY,SEDAN,8
2017,Registration New Business,FORD,GPW,SOFT TOP,2
2017,Registration New Business,FORD,GPW,UTILITY,3
2017,Registration New Business,FORD,GPW,WAGON,1
2017,Registration New Business,FORD,GRAN TORINO,COUPE,3
2017,Registration New Business,FORD,GT,SEDAN,7
2017,Registration New Business,FORD,HN80,PRIME MOVER,3
2017,Registration New Business,FORD,HN80,TANKER TRUCK,1
2017,Registration New Business,FORD,HOT ROD,COUPE,1
2017,Registration New Business,FORD,HOT ROD,UTILITY,1
2017,Registration New Business,FORD,HOT ROD,WAGON,1
2017,Registration New Business,FORD,JAILBAR,STREET ROD UTILITY,1
2017,Registration New Business,FORD,JAILBAR,UTILITY,1
2017,Registration New Business,FORD,JEEP,SEDAN,1
2017,Registration New Business,FORD,JEEP,SOFT TOP,7
2017,Registration New Business,FORD,KA SERIES,HATCHBACK,40
2017,Registration New Business,FORD,KUGA,WAGON,333
2017,Registration New Business,FORD,L8000,TIP TRUCK,4
2017,Registration New Business,FORD,LANDAU,COUPE,3
2017,Registration New Business,FORD,LANDAU,SEDAN,1
2017,Registration New Business,FORD,LASER,HATCHBACK,691
2017,Registration New Business,FORD,LASER,SEDAN,577
2017,Registration New Business,FORD,LASER,WAGON,9
2017,Registration New Business,FORD,LINCOLN,SEDAN,2
2017,Registration New Business,FORD,LN8000,TIP TRUCK,3
2017,Registration New Business,FORD,LOADER WHEEL,LOADER WHEEL,1
2017,Registration New Business,FORD,LOUISVILLE,CONCRETE AGITATOR TR,6
2017,Registration New Business,FORD,LOUISVILLE,PANTECHNICON TRUCK,1
2017,Registration New Business,FORD,LOUISVILLE,PLATFORM TRUCK,1
2017,Registration New Business,FORD,LOUISVILLE,PRIME MOVER,49
2017,Registration New Business,FORD,LOUISVILLE,TANKER TRUCK,2
2017,Registration New Business,FORD,LOUISVILLE,TIP TRUCK,50
2017,Registration New Business,FORD,LOUISVILLE,TRAY TRUCK,8
2017,Registration New Business,FORD,LOUISVILLE,TRK MNTD MOB MACH/EQ,3
2017,Registration New Business,FORD,LOUISVILLE,TRUCK,24
2017,Registration New Business,FORD,LOUISVILLE,TRUCK CAB'N'CHASSIS,1
2017,Registration New Business,FORD,LTD,CONVERTIBLE,1
2017,Registration New Business,FORD,LTD,PANEL VAN,2
2017,Registration New Business,FORD,LTD,SEDAN,58
2017,Registration New Business,FORD,LTD,STRETCH LIMOUSINE,1
2017,Registration New Business,FORD,LTD,VAN,1
2017,Registration New Business,FORD,LTL9000,PRIME MOVER,8
2017,Registration New Business,FORD,LTL9000,TIP TRUCK,4
2017,Registration New Business,FORD,LTL9000,TRAY TRUCK,1
2017,Registration New Business,FORD,LTS 9000,PRIME MOVER,1
2017,Registration New Business,FORD,LTS 9000,TIP TRUCK,3
2017,Registration New Business,FORD,MAINLINE,UTILITY,6
2017,Registration New Business,FORD,MAVERIC,WAGON,1
2017,Registration New Business,FORD,MAVERICK,COUPE,2
2017,Registration New Business,FORD,MAVERICK,DUAL CAB,1
2017,Registration New Business,FORD,MAVERICK,SEDAN,3
2017,Registration New Business,FORD,MAVERICK,UTILITY,5
2017,Registration New Business,FORD,MAVERICK,WAGON,48
2017,Registration New Business,FORD,MAVERICK 4X4,DUAL CAB,5
2017,Registration New Business,FORD,MAVERICK 4X4,PANEL VAN,1
2017,Registration New Business,FORD,MAVERICK 4X4,UTILITY,21
2017,Registration New Business,FORD,MAVERICK 4X4,WAGON,146
2017,Registration New Business,FORD,MERCURY,COUPE,3
2017,Registration New Business,FORD,MERCURY,SEDAN,1
2017,Registration New Business,FORD,MERCURY,WAGON,1
2017,Registration New Business,FORD,METEOR,SEDAN,11
2017,Registration New Business,FORD,MODEL A,CONVERTIBLE,1
2017,Registration New Business,FORD,MODEL A,COUPE,6
2017,Registration New Business,FORD,MODEL A,ROADSTER,3
2017,Registration New Business,FORD,MODEL A,SEDAN,4
2017,Registration New Business,FORD,MODEL A,STREET ROD UTILITY,1
2017,Registration New Business,FORD,MODEL A,TOURER,1
2017,Registration New Business,FORD,MODEL A,UTILITY,4
2017,Registration New Business,FORD,MODEL A PICKUP,STREET ROD,1
2017,Registration New Business,FORD,MODEL B,COUPE,2
2017,Registration New Business,FORD,MODEL T,COUPE,3
2017,Registration New Business,FORD,MODEL T,PANEL VAN,1
2017,Registration New Business,FORD,MODEL T,ROADSTER,3
2017,Registration New Business,FORD,MODEL T,SEDAN,4
2017,Registration New Business,FORD,MODEL T,SOFT TOP,1
2017,Registration New Business,FORD,MODEL T,STREET ROD,1
2017,Registration New Business,FORD,MODEL T,STREET ROD UTILITY,1
2017,Registration New Business,FORD,MODEL T,TOURER,3
2017,Registration New Business,FORD,MODEL T,UTILITY,5
2017,Registration New Business,FORD,MONDEO,HATCHBACK,474
2017,Registration New Business,FORD,MONDEO,SEDAN,84
2017,Registration New Business,FORD,MONDEO,WAGON,549
2017,Registration New Business,FORD,MUSTANG,CONVERTIBLE,182
2017,Registration New Business,FORD,MUSTANG,COUPE,1742
2017,Registration New Business,FORD,MUSTANG,HATCHBACK,2
2017,Registration New Business,FORD,MUSTANG,SEDAN,6
2017,Registration New Business,FORD,PHAETON,SEDAN,2
2017,Registration New Business,FORD,PICKUP TRUCK,STREET ROD UTILITY,1
2017,Registration New Business,FORD,PICKUP TRUCK,UTILITY,5
2017,Registration New Business,FORD,PILOT,SEDAN,1
2017,Registration New Business,FORD,POPULAR,UTILITY,1
2017,Registration New Business,FORD,PREFECT,SEDAN,3
2017,Registration New Business,FORD,PREFECT,UTILITY,3
2017,Registration New Business,FORD,PROBE,COUPE,6
2017,Registration New Business,FORD,PROBE,HATCHBACK,5
2017,Registration New Business,FORD,PROBE,SEDAN,1
2017,Registration New Business,FORD,R192,TRUK BASED MOTORHOME,1
2017,Registration New Business,FORD,RAIDER,DUAL CAB,5
2017,Registration New Business,FORD,RAIDER,WAGON,13
2017,Registration New Business,FORD,RANCH,WAGON,1
2017,Registration New Business,FORD,RANCHERO,UTILITY,9
2017,Registration New Business,FORD,RANGER,CAMPERVAN,10
2017,Registration New Business,FORD,RANGER,DUAL CAB,9940
2017,Registration New Business,FORD,RANGER,UTE CAB'N'CHASSIS,145
2017,Registration New Business,FORD,RANGER,UTILITY,2570
2017,Registration New Business,FORD,ROADSTER,COUPE,1
2017,Registration New Business,FORD,ROADSTER,ROADSTER,6
2017,Registration New Business,FORD,ROADSTER,STREET ROD,5
2017,Registration New Business,FORD,ROADSTER,STREET ROD UTILITY,1
2017,Registration New Business,FORD,ROADSTER,UTILITY,3
2017,Registration New Business,FORD,RS200,COUPE,1
2017,Registration New Business,FORD,SIERRA,HATCHBACK,1
2017,Registration New Business,FORD,SPECTRON,MINIBUS,1
2017,Registration New Business,FORD,SPECTRON,VAN,1
2017,Registration New Business,FORD,SPECTRON,WAGON,1
2017,Registration New Business,FORD,SPRAY UNIT ELEVATED,SPRAY UNIT ELEVATED,1
2017,Registration New Business,FORD,STERLING,PRIME MOVER,4
2017,Registration New Business,FORD,STERLING,TANKER TRUCK,1
2017,Registration New Business,FORD,STERLING,TIP TRUCK,4
2017,Registration New Business,FORD,STERLING,TRUCK,1
2017,Registration New Business,FORD,STREETKA,ROADSTER,1
2017,Registration New Business,FORD,SUPER DELUX,COUPE,1
2017,Registration New Business,FORD,T BUCKET,ROADSTER,3
2017,Registration New Business,FORD,T BUCKET,STREET ROD,4
2017,Registration New Business,FORD,TAURUS,SEDAN,2
2017,Registration New Business,FORD,TAURUS GHIA,SEDAN,7
2017,Registration New Business,FORD,TELSTAR,HATCHBACK,24
2017,Registration New Business,FORD,TELSTAR,SEDAN,29
2017,Registration New Business,FORD,TERRITORY,WAGON,2609
2017,Registration New Business,FORD,THAMES,TRAY TRUCK,1
2017,Registration New Business,FORD,THUNDERBIRD,CONVERTIBLE,4
2017,Registration New Business,FORD,THUNDERBIRD,COUPE,23
2017,Registration New Business,FORD,THUNDERBIRD,SEDAN,5
2017,Registration New Business,FORD,TORINO,COUPE,5
2017,Registration New Business,FORD,TOURER,SEDAN,1
2017,Registration New Business,FORD,TRACTOR,TRACTOR,61
2017,Registration New Business,FORD,TRACTOR E/DIM E/MASS,TRACTOR,1
2017,Registration New Business,FORD,TRADER,CAMPERVAN,3
2017,Registration New Business,FORD,TRADER,DUAL CAB,4
2017,Registration New Business,FORD,TRADER,PANTECHNICON TRUCK,2
2017,Registration New Business,FORD,TRADER,PANTECHNICON VAN,1
2017,Registration New Business,FORD,TRADER,PLATFORM TRUCK,2
2017,Registration New Business,FORD,TRADER,TANKER TRUCK,1
2017,Registration New Business,FORD,TRADER,TIP TRUCK,3
2017,Registration New Business,FORD,TRADER,TRAY TRUCK,21
2017,Registration New Business,FORD,TRADER,TRUCK,27
2017,Registration New Business,FORD,TRADER,TRUCK CAB'N'CHASSIS,1
2017,Registration New Business,FORD,TRADER,UTILITY,5
2017,Registration New Business,FORD,TRANSIT,BUS,37
2017,Registration New Business,FORD,TRANSIT,CAMPERVAN,63
2017,Registration New Business,FORD,TRANSIT,DUAL CAB,25
2017,Registration New Business,FORD,TRANSIT,MINIBUS,75
2017,Registration New Business,FORD,TRANSIT,PANEL VAN,23
2017,Registration New Business,FORD,TRANSIT,PANTECHNICON VAN,1
2017,Registration New Business,FORD,TRANSIT,TRUK BASED MOTORHOME,11
2017,Registration New Business,FORD,TRANSIT,UTE CAB'N'CHASSIS,7
2017,Registration New Business,FORD,TRANSIT,UTILITY,35
2017,Registration New Business,FORD,TRANSIT,VAN,832
2017,Registration New Business,FORD,TRANSIT,WAGON,7
